start = <A>	そこで、 <A> を開始位置とする
start = <A>	そこで、開始位置は <A> とする
start = <A>	そこで、始まりは <A> とする
start = <A>	そこで、開始は <A> とする
start = <A>	そこで、 <A> から始める
step = <A>	そこで、 <A> を間隔とする
step = <A>	そこで、間隔は <A> にする
encoding = <A>	そこで、文字コードは <A> とする
encoding = <A>	そこで、 <A> をエンコーディングとする
encoding = <A>	そこで、エンコーディングは <A> とする
encoding = <A>	そこで、 <A> を用いる
encoding = <A>	そこで、エンコーディング <A> を使う
encoding = <A>	そこで、エンコーディング <A> を用いる
encoding = <A>	そこで、エンコーディング <A> をする
encoding = <A>	そこで、 <A> をする
encoding = <A>	そこで、文字コード <A> を用いる
encoding = 'utf-8'	そこで、 UTF8 を使う
encoding = 'utf-8'	そこで、 UTF8 を用いる
encoding = 'utf-8'	そこで、 UTF8 をする
errors = <A>	そこで、 <A> をエラー処理とする
errors = <A>	そこで、エラー処理は <A> とする
errors = <A>	そこで、 <A> をエラー処理ポリシーとする
errors = 'strict'	そこで、厳密をエラー処理とする
errors = 'strict'	そこで、エラー処理は厳密にする
errors = 'strict'	そこで、エラー処理を厳密にする
errors = 'ignore'	そこで、エラー処理をしない
errors = 'ignore'	そこで、エラー処理はしない
mode = <A>	そこで、 <A> をモードにする
mode = <A>	そこで、モードは <A> にする
mode = 'b'	そこで、バイナリモードをする
mode = 'b'	そこで、バイナリモードを用いる
mode = 'b'	そこで、バイナリモードを使う
buffering = -1	そこで、バッファリングしない
buffering = <A>	そこで、 <A> をバッファリングのサイズにする
buffering = <A>	そこで、バッファリングのサイズは <A> にする
sep = <A>	そこで、区切り文字は <A> にする
sep = <A>	そこで、セパレータは <A> にする
sep = <A>	そこで、 <A> を区切り記号とする
sep = <A>	そこで、区切り記号は <A> にする
sep = <A>	そこで、セパレータとして <A> を用いる
sep = <A>	そこで、区切り記号として <A> をする
sep = <A>	そこで、区切り文字として <A> をする
end = ''	そこで、改行しない
end = <A>	そこで、 <A> を改行文字にする
end = <A>	そこで、改行文字は <A> にする
end = <A>	そこで、改行の代わりに <A> をする
end = <A>	そこで、改行の代わりに <A> を使う
end = <A>	そこで、改行の代わりに <A> を用いる
file = <A>	そこで、出力先は <A> とする
file = <A>	そこで、出力先として <A> をする
file = <A>	そこで、出力先として <A> を用いる
file = <A>	そこで、出力先として <A> を使う
flush = False	そこで、フラッシュを行わない
flush = False	そこで、フラッシュは行わない
flush = False	そこで、フラッシュしない
flush = True	そこで、フラッシュを行う
byteorder = 'big'	そこで、ビックエンディアンをバイトオーダーとする
byteorder = 'big'	そこで、バイトオーダーはビックエンディアンとする
byteorder = 'big'	そこで、ビックエンディアンを用いる
byteorder = 'big'	そこで、ビックエンディアンを使う
byteorder = 'big'	そこで、ビックエンディアンをする
byteorder = 'little'	そこで、リトルエンディアンをバイトオーダーにする
byteorder = 'little'	そこで、バイトオーダーはリトルエンディアンとする
byteorder = 'little'	そこで、リトルエンディアンを使う
byteorder = 'little'	そこで、リトルエンディアンを用いる
fillchar = <A>	そこで、パディングは <A> にする
fillchar = <A>	そこで、 <A> 文字をパディングとする
fillchar = <A>	そこで、パディングは <A> 文字にする
fillchar = <A>	そこで、文字 <A> で埋める
fillchar = <A>	そこで、 <A> で埋める
tabsize = <A>	そこで、タブは空白 <A> 文字分とする
pd . read_csv ( <A> )	CSV ファイル <A> を読む
pd . read_csv ( <A> )	<A> を読む
<A> = pd . read_csv ( <B> )	CSV ファイル <B> を読み、 <A> にする
<A> = pd . read_csv ( <B> )	<B> を読んで、 <A> とする
pd . read_csv ( <A> , encoding = 's-jis' )	<A> を文字化けしないように読む
pd . read_csv ( <A> , encoding = 's-jis' )	CSV ファイル <A> を文字化けしないように読む
pd . read_csv ( <A> , encoding = 's-jis' )	<A> CSV ファイルを文字化けしないように読む
<A> = pd . read_csv ( <B> , encoding = 's-jis' )	<B> を文字化けしないように読み、 <A> とする
<A> = pd . read_csv ( <B> , encoding = 's-jis' )	CSV ファイル <B> を文字化けしないように読んで、 <A> にする
<A> = pd . read_csv ( <B> , encoding = 's-jis' )	<B> CSV ファイルを文字化けしないように読んで、 <A> とする
<A> [ <B> ]	データフレーム <A> の <B> カラムのデータ
<A> [ <B> ]	表データ <A> のコラム <B> のデータ列
<A> [ <B> ]	データフレーム <A> の <B> コラムのデータ
<A> [ <B> ]	<A> の <B> 列のデータ列
<A> [ <B> ]	表 <A> の <B> のデータ
<A> [ <B> ]	データフレーム <A> の <B> カラムのデータ列
<A> [ <B> ]	<A> の <B> のデータ列
<A> [ <B> ]	表 <A> の列 <B> のデータ列
<A> [ <B> ]	データフレーム <A> の列 <B> のデータ列
<A> [ <B> ]	表データ <A> のカラム <B> のデータ列
<A> [ <B> ]	表データ <A> の <B> カラムのデータ列
<A> [ <B> ]	<A> のコラム <B> のデータ
<A> [ <B> ]	表 <A> の <B> のデータ列
