sns . set ( font = 'IPAexGothic' , style = 'white' )	グラフ内で日本語を表示できるようにする
sns . set ( font = 'IPAexGothic' , style = 'white' )	日本語を表示できるようにグラフの中でする
sns . set ( font = 'IPAexGothic' , style = 'white' )	グラフの中で日本語を表示できるようにする
sns . set ( font = 'IPAexGothic' , style = 'white' )	日本語を表示できるようにグラフ中でする
sns . set ( font = 'IPAexGothic' , style = 'white' )	グラフ中で日本語を表示できるようにする
sns . set ( font = 'IPAexGothic' , style = 'white' )	日本語を表示できるようにグラフ内でする
sns . set ( font = 'IPAexGothic' , style = 'white' )	グラフの日本語表示を有効にする
sns . set ( font = 'IPAexGothic' , style = 'white' )	グラフの日本語フォントを可能にする
sns . set ( font = 'IPAexGothic' , style = 'white' )	グラフの日本語表示を可能にする
sns . set ( font = 'IPAexGothic' , style = 'white' )	グラフの日本語表示をできるようにする
sns . set ( font = 'IPAexGothic' , style = 'white' )	グラフの日本語フォントを有効にする
sns . set ( font = 'IPAexGothic' , style = 'white' )	グラフのフォントを日本語に指定する
sns . set ( font = 'IPAexGothic' , style = 'white' )	グラフのフォントを日本語に変更する
sns . set ( font = 'IPAexGothic' , style = 'white' )	グラフ内のフォントを日本語表示にセットする
sns . set ( font = 'IPAexGothic' , style = 'white' )	グラフのフォントを日本語にセットする
sns . set ( font = 'IPAexGothic' , style = 'white' )	グラフフォントを日本語表示に設定する
sns . set ( font = 'IPAexGothic' , style = 'white' )	グラフ内のフォントを日本語にする
sns . set ( font = 'IPAexGothic' , style = 'white' )	グラフ内のフォントを日本語に指定する
sns . set ( font = 'IPAexGothic' , style = 'white' )	グラフフォントを日本語にセットする
sns . set ( font = 'IPAexGothic' , style = 'white' )	グラフ内のフォントを日本語表示に変更する
sns . set ( font = 'IPAexGothic' , style = 'white' )	グラフフォントを日本語に指定する
sns . set ( font = 'IPAexGothic' , style = 'white' )	グラフのフォントを日本語表示に指定する
sns . set ( font = 'IPAexGothic' , style = 'white' )	グラフのフォントを日本語表示にする
sns . set ( font = 'IPAexGothic' , style = 'white' )	グラフ内のフォントを日本語表示に設定する
sns . set ( font = 'IPAexGothic' , style = 'white' )	グラフフォントを日本語に設定する
sns . set ( font = 'IPAexGothic' , style = 'white' )	グラフのフォントを日本語表示に変更する
sns . set ( font = 'IPAexGothic' , style = 'white' )	グラフフォントを日本語表示にセットする
sns . set ( font = 'IPAexGothic' , style = 'white' )	グラフフォントを日本語表示に変更する
sns . set ( font = 'IPAexGothic' , style = 'white' )	グラフのフォントを日本語表示にセットする
sns . set ( font = 'IPAexGothic' , style = 'white' )	グラフ内のフォントを日本語にセットする
sns . set ( font = 'IPAexGothic' , style = 'white' )	グラフフォントを日本語表示に指定する
sns . set ( font = 'IPAexGothic' , style = 'white' )	グラフ内のフォントを日本語表示に指定する
sns . set ( font = 'IPAexGothic' , style = 'white' )	グラフのフォントを日本語にする
sns . set ( font = 'IPAexGothic' , style = 'white' )	グラフのフォントを日本語表示に設定する
sns . set ( font = 'IPAexGothic' , style = 'white' )	グラフフォントを日本語表示にする
plt . title ( <val1> )	グラフのタイトルを <val1> に設定する
plt . title ( <val2> )	<val2> にグラフの名前をする
plt . title ( <val2> )	<val2> にグラフタイトルを設定する
plt . title ( <val2> )	グラフ名を <val2> に設定する
plt . title ( <val4> )	グラフの名前を <val4> にする
plt . title ( <val3> )	グラフの名前を <val3> に指定する
plt . title ( <val4> )	グラフタイトルを <val4> に設定する
plt . title ( <val6> )	グラフタイトルを <val6> に指定する
plt . title ( <val4> )	グラフ名を <val4> に変更する
plt . title ( <val3> )	グラフ名を <val3> にセットする
plt . title ( <val3> )	グラフの名前を <val3> にセットする
plt . title ( <val5> )	<val5> にグラフの名前を変更する
plt . title ( <val5> )	グラフのタイトルを <val5> にする
plt . title ( <val1> )	<val1> にグラフのタイトルを指定する
plt . title ( <val4> )	グラフタイトルを <val4> にセットする
plt . title ( <val3> )	グラフの名前を <val3> に設定する
plt . title ( <val5> )	グラフ名を <val5> にする
plt . title ( <val2> )	<val2> にグラフ名を指定する
plt . title ( <val6> )	グラフのタイトルを <val6> にセットする
plt . title ( <val1> )	グラフのタイトルを <val1> に指定する
plt . title ( <val6> )	<val6> にグラフのタイトルをする
plt . title ( <val6> )	<val6> にグラフタイトルをする
plt . title ( <val2> )	グラフタイトルを <val2> に変更する
plt . title ( <val5> )	グラフの名前を <val5> に変更する
plt . title ( <val1> )	<val1> にグラフ名を変更する
plt . title ( <val5> )	<val5> にグラフのタイトルをセットする
plt . title ( <val6> )	<val6> にグラフのタイトルを設定する
plt . title ( <val6> )	グラフタイトルを <val6> にする
plt . title ( <val2> )	<val2> にグラフタイトルを指定する
plt . title ( <val6> )	グラフのタイトルを <val6> に変更する
plt . title ( <val2> )	<val2> にグラフの名前を指定する
plt . title ( <val2> )	<val2> にグラフの名前を設定する
plt . title ( <val5> )	<val5> にグラフ名を設定する
plt . title ( <val1> )	<val1> にグラフタイトルをセットする
plt . title ( <val2> )	グラフ名を <val2> に指定する
plt . title ( <val1> )	<val1> にグラフのタイトルを変更する
plt . title ( <val5> )	<val5> にグラフ名をセットする
plt . title ( <val6> )	<val6> にグラフ名をする
plt . title ( <val6> )	<val6> にグラフの名前をセットする
plt . figure ( figsize = ( <val5> , <val1> ) )	出力するグラフのサイズを <val5> × <val1> に設定する
plt . figure ( figsize = ( <val3> , <val6> ) )	出力するグラフの大きさを <val3> × <val6> にセットする
plt . figure ( figsize = ( <val2> , <val5> ) )	表示するグラフの大きさを縦 <val5> 横 <val2> に変更する
plt . figure ( figsize = ( <val1> , <val4> ) )	出力するグラフの大きさを <val1> × <val4> に変更する
plt . figure ( figsize = ( <val6> , <val4> ) )	<val6> × <val4> に描画するグラフの大きさを設定する
plt . figure ( figsize = ( <val1> , <val6> ) )	出力するグラフの大きさを <val1> × <val6> に指定する
plt . figure ( figsize = ( <val6> , <val3> ) )	横 <val6> 縦 <val3> に出力するグラフのサイズを変更する
plt . figure ( figsize = ( <val4> , <val2> ) )	表示するグラフのサイズを縦 <val2> 横 <val4> に変更する
plt . figure ( figsize = ( <val5> , <val4> ) )	出力するグラフの大きさを <val5> × <val4> にする
plt . figure ( figsize = ( <val5> , <val6> ) )	<val5> × <val6> に描画するグラフのサイズを設定する
plt . figure ( figsize = ( <val1> , <val3> ) )	縦 <val3> 横 <val1> に表示するグラフの大きさをセットする
plt . figure ( figsize = ( <val4> , <val2> ) )	描画するグラフの大きさを縦 <val2> 横 <val4> にする
plt . figure ( figsize = ( <val6> , <val1> ) )	縦 <val1> 横 <val6> に表示するグラフのサイズを変更する
plt . figure ( figsize = ( <val1> , <val3> ) )	出力するグラフの大きさを <val1> × <val3> に設定する
plt . figure ( figsize = ( <val3> , <val5> ) )	描画するグラフのサイズを横 <val3> 縦 <val5> に指定する
plt . figure ( figsize = ( <val2> , <val5> ) )	横 <val2> 縦 <val5> に出力するグラフのサイズをする
plt . figure ( figsize = ( <val5> , <val4> ) )	<val5> × <val4> に出力するグラフの大きさを変更する
plt . figure ( figsize = ( <val1> , <val4> ) )	横 <val1> 縦 <val4> に描画するグラフのサイズをセットする
plt . figure ( figsize = ( <val4> , <val5> ) )	縦 <val5> 横 <val4> に出力するグラフのサイズをする
plt . figure ( figsize = ( <val4> , <val6> ) )	縦 <val6> 横 <val4> に表示するグラフの大きさを変更する
plt . figure ( figsize = ( <val1> , <val6> ) )	表示するグラフの大きさを縦 <val6> 横 <val1> にセットする
plt . figure ( figsize = ( <val5> , <val3> ) )	縦 <val3> 横 <val5> に表示するグラフの大きさをする
plt . figure ( figsize = ( <val2> , <val5> ) )	表示するグラフの大きさを縦 <val5> 横 <val2> に指定する
plt . figure ( figsize = ( <val1> , <val4> ) )	表示するグラフのサイズを横 <val1> 縦 <val4> にする
plt . figure ( figsize = ( <val6> , <val4> ) )	縦 <val4> 横 <val6> に表示するグラフのサイズをする
plt . figure ( figsize = ( <val3> , <val4> ) )	<val3> × <val4> に出力するグラフの大きさを指定する
plt . figure ( figsize = ( <val2> , <val6> ) )	<val2> × <val6> に出力するグラフの大きさを設定する
plt . figure ( figsize = ( <val2> , <val5> ) )	表示するグラフの大きさを縦 <val5> 横 <val2> に設定する
plt . figure ( figsize = ( <val1> , <val2> ) )	縦 <val2> 横 <val1> に表示するグラフのサイズを設定する
plt . figure ( figsize = ( <val4> , <val5> ) )	横 <val4> 縦 <val5> に表示するグラフのサイズを変更する
plt . figure ( figsize = ( <val4> , <val6> ) )	<val4> × <val6> に描画するグラフのサイズをセットする
plt . figure ( figsize = ( <val3> , <val2> ) )	<val3> × <val2> に出力するグラフの大きさをする
plt . figure ( figsize = ( <val1> , <val2> ) )	表示するグラフの大きさを <val1> × <val2> に指定する
