sns.set(font='IPAexGothic',style='white')	グラフ内で日本語を表示できるようにする
sns.set(font='IPAexGothic',style='white')	日本語を表示できるようにグラフの中でする
sns.set(font='IPAexGothic',style='white')	グラフの中で日本語を表示できるようにする
sns.set(font='IPAexGothic',style='white')	グラフ中で日本語を表示できるようにする
sns.set(font='IPAexGothic',style='white')	日本語を表示できるようにグラフ中でする
sns.set(font='IPAexGothic',style='white')	日本語を表示できるようにグラフ内でする
sns.set(font='IPAexGothic',style='white')	グラフの日本語フォントを有効にする
sns.set(font='IPAexGothic',style='white')	グラフの日本語表示を有効にする
sns.set(font='IPAexGothic',style='white')	グラフの日本語表示を可能にする
sns.set(font='IPAexGothic',style='white')	グラフの日本語表示をできるようにする
sns.set(font='IPAexGothic',style='white')	グラフの日本語フォントを可能にする
sns.set(font='IPAexGothic',style='white')	グラフフォントを日本語に指定する
sns.set(font='IPAexGothic',style='white')	グラフのフォントを日本語に指定する
sns.set(font='IPAexGothic',style='white')	グラフ内のフォントを日本語表示にする
sns.set(font='IPAexGothic',style='white')	グラフ内のフォントを日本語にする
sns.set(font='IPAexGothic',style='white')	グラフのフォントを日本語に変更する
sns.set(font='IPAexGothic',style='white')	グラフ内のフォントを日本語に変更する
sns.set(font='IPAexGothic',style='white')	グラフ内のフォントを日本語に指定する
sns.set(font='IPAexGothic',style='white')	グラフのフォントを日本語にセットする
sns.set(font='IPAexGothic',style='white')	グラフフォントを日本語表示にセットする
sns.set(font='IPAexGothic',style='white')	グラフ内のフォントを日本語表示にセットする
sns.set(font='IPAexGothic',style='white')	グラフのフォントを日本語表示にセットする
sns.set(font='IPAexGothic',style='white')	グラフフォントを日本語表示に変更する
sns.set(font='IPAexGothic',style='white')	グラフのフォントを日本語表示に変更する
sns.set(font='IPAexGothic',style='white')	グラフフォントを日本語にする
sns.set(font='IPAexGothic',style='white')	グラフ内のフォントを日本語にセットする
sns.set(font='IPAexGothic',style='white')	グラフフォントを日本語に変更する
sns.set(font='IPAexGothic',style='white')	グラフフォントを日本語表示に指定する
sns.set(font='IPAexGothic',style='white')	グラフフォントを日本語表示にする
sns.set(font='IPAexGothic',style='white')	グラフのフォントを日本語表示に指定する
sns.set(font='IPAexGothic',style='white')	グラフのフォントを日本語に設定する
sns.set(font='IPAexGothic',style='white')	グラフ内のフォントを日本語表示に変更する
sns.set(font='IPAexGothic',style='white')	グラフ内のフォントを日本語表示に設定する
sns.set(font='IPAexGothic',style='white')	グラフフォントを日本語にセットする
sns.set(font='IPAexGothic',style='white')	グラフ内のフォントを日本語表示に指定する
plt.title('figure')	グラフのタイトルを'figure'に設定する
plt.title('figure')	グラフ名を'figure'にセットする
plt.title('figure')	'figure'にグラフ名を変更する
plt.title('figure')	'figure'にグラフの名前をする
plt.title('figure')	グラフのタイトルを'figure'に指定する
plt.title('figure')	'figure'にグラフ名をする
plt.title('figure')	グラフの名前を'figure'に変更する
plt.title('figure')	'figure'にグラフタイトルを設定する
plt.title('figure')	'figure'にグラフタイトルを変更する
plt.title('figure')	グラフタイトルを'figure'に変更する
plt.title('figure')	'figure'にグラフ名を設定する
plt.title('figure')	グラフのタイトルを'figure'に変更する
plt.title('figure')	'figure'にグラフの名前を設定する
plt.title('figure')	グラフ名を'figure'にする
plt.title('figure')	'figure'にグラフ名をセットする
plt.title('figure')	'figure'にグラフのタイトルをセットする
plt.title('figure')	'figure'にグラフの名前を変更する
plt.title('figure')	'figure'にグラフのタイトルを変更する
plt.title('figure')	グラフタイトルを'figure'にする
plt.title('figure')	'figure'にグラフタイトルをセットする
plt.title('figure')	グラフの名前を'figure'にセットする
plt.title('figure')	グラフ名を'figure'に指定する
plt.title('figure')	グラフのタイトルを'figure'にする
plt.title('figure')	'figure'にグラフタイトルをする
plt.title('figure')	'figure'にグラフの名前を指定する
plt.title('figure')	グラフ名を'figure'に設定する
plt.title('figure')	'figure'にグラフのタイトルを指定する
plt.title('figure')	'figure'にグラフタイトルを指定する
plt.title('figure')	グラフタイトルを'figure'に指定する
plt.title('figure')	'figure'にグラフ名を指定する
plt.title('figure')	グラフの名前を'figure'に設定する
plt.title('figure')	グラフタイトルを'figure'にセットする
plt.title('figure')	グラフ名を'figure'に変更する
plt.title('figure')	グラフの名前を'figure'に指定する
plt.title('figure')	グラフのタイトルを'figure'にセットする
plt.title('figure')	'figure'にグラフのタイトルを設定する
plt.title('figure')	グラフの名前を'figure'にする
plt.title('figure')	グラフタイトルを'figure'に設定する
plt.title('figure')	'figure'にグラフのタイトルをする
plt.title('figure')	'figure'にグラフの名前をセットする
plt.figure(figsize=(20, 6))	描画するグラフの大きさを縦6横20に設定する
plt.figure(figsize=(20, 6))	20×6に描画するグラフのサイズをセットする
plt.figure(figsize=(20, 6))	縦6横20に表示するグラフの大きさを変更する
plt.figure(figsize=(20, 6))	出力するグラフの大きさを20×6に設定する
plt.figure(figsize=(20, 6))	縦6横20に表示するグラフのサイズを指定する
plt.figure(figsize=(20, 6))	20×6に出力するグラフの大きさをする
plt.figure(figsize=(20, 6))	横20縦6に表示するグラフの大きさを指定する
plt.figure(figsize=(20, 6))	縦6横20に表示するグラフの大きさをする
plt.figure(figsize=(20, 6))	出力するグラフの大きさを20×6にセットする
plt.figure(figsize=(20, 6))	表示するグラフの大きさを縦6横20にセットする
plt.figure(figsize=(20, 6))	20×6に表示するグラフのサイズをする
plt.figure(figsize=(20, 6))	出力するグラフの大きさを20×6に変更する
plt.figure(figsize=(20, 6))	20×6に出力するグラフの大きさをセットする
plt.figure(figsize=(20, 6))	出力するグラフの大きさを20×6にする
plt.figure(figsize=(20, 6))	出力するグラフのサイズを横20縦6にセットする
plt.figure(figsize=(20, 6))	横20縦6に表示するグラフのサイズをする
plt.figure(figsize=(20, 6))	縦6横20に描画するグラフのサイズをする
plt.figure(figsize=(20, 6))	表示するグラフの大きさを縦6横20に指定する
plt.figure(figsize=(20, 6))	表示するグラフの大きさを縦6横20に変更する
plt.figure(figsize=(20, 6))	表示するグラフのサイズを縦6横20に設定する
plt.figure(figsize=(20, 6))	表示するグラフのサイズを縦6横20に変更する
plt.figure(figsize=(20, 6))	描画するグラフのサイズを縦6横20に指定する
plt.figure(figsize=(20, 6))	縦6横20に表示するグラフの大きさを設定する
plt.figure(figsize=(20, 6))	縦6横20に表示するグラフの大きさを指定する
plt.figure(figsize=(20, 6))	描画するグラフの大きさを縦6横20に指定する
plt.figure(figsize=(20, 6))	出力するグラフの大きさを20×6に指定する
plt.figure(figsize=(20, 6))	横20縦6に表示するグラフのサイズをセットする
plt.figure(figsize=(20, 6))	20×6に出力するグラフの大きさを変更する
plt.figure(figsize=(20, 6))	表示するグラフの大きさを20×6に指定する
plt.figure(figsize=(20, 6))	20×6に表示するグラフのサイズを変更する
plt.figure(figsize=(20, 6))	描画するグラフの大きさを20×6に設定する
plt.figure(figsize=(20, 6))	出力するグラフの大きさを縦6横20に設定する
plt.figure(figsize=(20, 6))	表示するグラフの大きさを縦6横20にする
plt.figure(figsize=(20, 6))	表示するグラフの大きさを横20縦6にセットする
plt.figure(figsize=(20, 6))	縦6横20に表示するグラフのサイズを変更する
plt.figure(figsize=(20, 6))	表示するグラフのサイズを縦6横20にする
plt.figure(figsize=(20, 6))	20×6に描画するグラフの大きさをする
plt.figure(figsize=(20, 6))	描画するグラフのサイズを縦6横20にする
plt.figure(figsize=(20, 6))	20×6に出力するグラフのサイズをする
plt.figure(figsize=(20, 6))	描画するグラフのサイズを20×6に指定する
plt.figure(figsize=(20, 6))	表示するグラフの大きさを縦6横20に設定する
plt.figure(figsize=(20, 6))	縦6横20に表示するグラフのサイズをする
plt.figure(figsize=(20, 6))	描画するグラフの大きさを縦6横20に変更する
plt.figure(figsize=(20, 6))	20×6に出力するグラフの大きさを設定する
plt.figure(figsize=(20, 6))	横20縦6に表示するグラフのサイズを指定する
plt.figure(figsize=(20, 6))	表示するグラフのサイズを縦6横20にセットする
plt.figure(figsize=(20, 6))	横20縦6に出力するグラフの大きさを変更する
plt.figure(figsize=(20, 6))	縦6横20に描画するグラフの大きさを指定する
plt.figure(figsize=(20, 6))	20×6に出力するグラフのサイズを設定する
plt.figure(figsize=(20, 6))	描画するグラフのサイズを横20縦6に変更する
plt.figure(figsize=(20, 6))	出力するグラフの大きさを横20縦6にする
plt.figure(figsize=(20, 6))	縦6横20に表示するグラフの大きさをセットする
plt.figure(figsize=(20, 6))	表示するグラフのサイズを20×6に変更する
plt.figure(figsize=(20, 6))	縦6横20に出力するグラフのサイズをする
plt.figure(figsize=(20, 6))	横20縦6に出力するグラフの大きさをする
plt.figure(figsize=(20, 6))	表示するグラフの大きさを20×6に設定する
plt.figure(figsize=(20, 6))	20×6に出力するグラフの大きさを指定する
plt.figure(figsize=(20, 6))	表示するグラフのサイズを20×6にセットする
