sum = 0	sumに0を代入する
sum = 0	sumに0を入れる
sum = 0	sumに0を代入
sum = 0	0をsumに代入
sum = 0	0をsumに代入する
sum = 0	0をsumに入れる
sum = 0	sumを0とする
sum = 0	sumイコール0
sum = 0	sumイコール0とする
x = y	xにyを代入する
x = y	yをxに入れる
x = y	xにyを代入
x = y	yをxに代入
x = y	xにyを入れる
x = y	yをxに代入する
x = y	yをxに代入する
x = y	xにyを代入する
x = y	yをxに入れる
x = y	yをxに代入
x = y	xにyを代入
x = y	xにyを入れる
x + y	xにyを加えた値
x + y	yをxに加えた値
x + y	xにyを加えた値を計算する
x + y	yをxに加えた値を求める
x + y	xたすy
x + y	xプラスy
x + y	x足すy
x + y	xたすyを求める
x + y	x足すyを計算する
x + y	xプラスyを求める
x + y	xとyの和
x + y	xとyの和を計算する
x - y	xからyを引いた値
x - y	xからyを引いた値を算出する
x - y	xひくy
x - y	x引くy
x - y	xマイナスy
x - y	x引くyを求める
x - y	xひくyを計算する
x - y	xマイナスyを算出する
x - y	xとyの差
x - y	xとyの差を算出する
x * y	xにyをかけた値
x * y	yをxにかけた値
x * y	xにyをかけた値を求める
x * y	yをxにかけた値を算出する
x * y	xかけるy
x * y	x掛けるy
x * y	xかけるyを計算する
x * y	x掛けるyを求める
x * y	xとyの積
x * y	xとyの積を算出する
x / y	xをyでわった値
x / y	xをyでわった値を算出する
x / y	x割るy
x / y	xわるy
x / y	x割るyを算出する
x / y	xわるyを算出する
x / y	xとyの商
x / y	xとyの商を求める
x / y	y分のx
x / y	y分のxを算出する
x // y	xをyでわった値の整数部分
x // y	xをyでわった値の整数部分を計算する
x ** 2	xの二乗
x ** 2	xの2乗
x ** 2	xの二乗を求める
x ** 2	xの2乗を求める
x % y	xをyで割った余り
x % y	xをyで割ったあまり
x % y	xをyで割った余りを計算する
x % y	xをyで割ったあまりを算出する
x % y	xをyで剰余
x % y	yでxを剰余
x % y	xをyで剰余を算出する
x % y	yでxを剰余を求める
x % y	xとyのmod
x % y	xとyのmodを算出する
x % y	xとyの割り算の余り
x % y	xとyの割り算のあまり
x % y	xとyの割り算の余りを算出する
x % y	xとyの割り算のあまりを計算する
(x + y - 1) // y	xをyでわった結果の切り上げ
(x + y - 1) // y	yでxをわった結果の切り上げ
(x + y - 1) // y	yでxを割った結果の切り上げ
